14:34:54.166 3220,-1952,16112,43.26,-262,-424,-153
14:34:54.369 3104,-2064,15964,43.21,-261,-400,-158
14:34:54.639 3212,-1956,15976,43.21,-261,-423,-165
14:34:54.865 3128,-2040,15956,43.31,-265,-427,-137
14:34:55.124 3248,-2020,16140,43.31,-275,-397,-135
14:34:55.354 3124,-2004,16040,43.31,-271,-400,-171
14:34:55.589 3172,-1884,16184,43.31,-243,-419,-146
14:34:55.850 3132,-1920,16140,43.31,-279,-420,-140
14:34:56.081 3104,-1940,16140,43.21,-280,-426,-149
14:34:56.342 3076,-1956,16072,43.40,-269,-417,-147
14:34:56.575 3124,-1976,16236,43.40,-290,-420,-151
14:34:56.812 3184,-2068,16088,43.40,-267,-440,-128
14:34:57.068 3080,-1964,16172,43.26,-310,-440,-148
14:34:57.302 3124,-2036,16188,43.35,-274,-425,-147
14:34:57.564 3172,-1996,15964,43.26,-252,-428,-165
14:34:57.801 3168,-1944,16160,43.26,-269,-421,-153
14:34:58.057 3216,-2112,16100,43.31,-248,-384,-154
14:34:58.326 3128,-1944,15912,43.40,-290,-429,-157
14:34:58.529 3180,-1976,16072,43.35,-268,-422,-104
14:34:58.799 3180,-1908,15956,43.31,-266,-432,-148
14:34:59.004 3192,-2028,16140,43.31,-273,-409,-164
14:34:59.269 3072,-1972,16100,43.26,-303,-428,-153
14:34:59.503 3084,-1972,16044,43.31,-236,-415,-149
14:34:59.737 3260,-1968,16048,43.21,-278,-435,-138
14:34:59.995 3308,-1944,16012,43.35,-256,-419,-141
14:35:00.229 3272,-1932,16264,43.40,-287,-426,-143
14:35:00.474 3132,-1992,16028,43.31,-281,-422,-144
14:35:00.734 3208,-1856,16068,43.35,-273,-418,-127
14:35:00.968 3280,-2064,16076,43.31,-280,-399,-170
14:35:01.202 3168,-1960,16044,43.31,-281,-437,-133
14:35:01.461 3196,-2028,16156,43.35,-286,-419,-160
14:35:01.694 3120,-2008,15996,43.35,-269,-426,-144
14:35:01.953 3212,-2076,16104,43.35,-254,-421,-172
14:35:02.223 3208,-1932,16168,43.31,-253,-440,-169
14:35:02.426 3236,-2004,15968,43.40,-268,-426,-142
14:35:02.696 3192,-1964,16092,43.40,-281,-419,-138
14:35:02.959 3116,-1924,16160,43.45,-252,-424,-149
14:35:03.159 3156,-1932,16112,43.35,-270,-410,-161
14:35:03.393 3116,-2000,16132,43.40,-294,-431,-145
14:35:03.653 3104,-1972,15976,43.45,-293,-403,-148
14:35:03.887 3168,-2048,16052,43.40,-295,-436,-156
14:35:04.146 3180,-1916,16216,43.35,-252,-410,-154
14:35:04.389 3252,-1948,16172,43.49,-286,-417,-149
14:35:04.623 3152,-1940,16212,43.40,-292,-432,-148
14:35:04.857 3168,-1972,16224,43.40,-256,-403,-166
14:35:05.117 3108,-2012,16036,43.40,-279,-421,-122
14:35:05.351 3148,-1928,16084,43.45,-263,-417,-165
14:35:05.594 3192,-1924,16024,43.40,-284,-423,-149
14:35:05.853 3156,-1964,16060,43.45,-292,-411,-152
14:35:06.087 3104,-1924,16240,43.40,-255,-422,-161
14:35:06.373 3172,-2008,16120,43.45,-287,-425,-146
14:35:06.576 3136,-1972,16076,43.35,-302,-434,-134
14:35:06.846 3176,-1844,16020,43.40,-266,-441,-151
14:35:07.791 3196,-2004,16116,43.49,-291,-396,-153
14:35:08.051 3052,-1952,16188,43.45,-275,-441,-137
14:35:08.279 3180,-1972,15944,43.45,-267,-444,-154
14:35:08.538 3136,-2028,16096,43.45,-288,-396,-117
14:35:08.772 3184,-2000,16100,43.45,-286,-422,-152
14:35:09.006 3160,-1924,16092,43.31,-252,-430,-157
14:35:09.265 3124,-2000,16120,43.45,-270,-449,-145
14:35:09.514 3112,-1956,16016,43.59,-270,-435,-167
14:35:09.748 3272,-2000,16076,43.45,-270,-422,-157
14:35:09.982 3136,-1956,16044,43.59,-278,-405,-144
14:35:10.240 3180,-1984,16244,43.45,-276,-390,-172
14:35:10.544 3160,-1952,16108,43.49,-260,-452,-149
14:35:10.750 3280,-2016,16116,43.49,-272,-406,-171
14:35:10.953 3156,-2052,15956,43.40,-242,-441,-149
14:35:11.200 3148,-1896,16188,43.54,-285,-436,-160
14:35:11.458 3172,-1860,16140,43.45,-302,-403,-122
14:35:11.690 3100,-1940,16104,43.49,-279,-443,-137
14:35:11.948 3072,-1936,16108,43.54,-230,-418,-178
14:35:12.195 3036,-1940,16068,43.49,-339,-398,-135
14:35:12.429 3248,-2020,15988,43.54,-205,-406,-145
14:35:12.663 3184,-1944,16144,43.49,-311,-442,-132
14:35:12.922 3164,-2020,15944,43.45,-237,-407,-154
14:35:13.156 3228,-1924,16228,43.49,-300,-428,-134
14:35:13.400 3184,-1932,16112,43.59,-298,-424,-162
14:35:13.658 3240,-2032,16156,43.54,-286,-429,-139
14:35:13.893 3088,-2120,15948,43.49,-290,-441,-141
14:35:14.127 3148,-2068,16024,43.45,-281,-433,-138
14:35:14.428 3216,-1904,15976,43.59,-307,-407,-128
14:35:14.631 3180,-1900,16192,43.45,-272,-431,-147
14:35:14.901 3176,-2064,16028,43.59,-244,-423,-179
14:35:15.103 3108,-1816,16044,43.54,-268,-434,-135
14:35:15.371 3160,-1968,16112,43.68,-272,-425,-135
14:35:15.606 3260,-2056,15968,43.54,-279,-419,-142
14:35:15.835 3156,-2008,16124,43.59,-298,-417,-158
14:35:16.095 3220,-1952,16060,43.59,-272,-417,-152
14:35:16.327 3164,-1976,16024,43.54,-278,-396,-132
14:35:16.586 3132,-1920,16060,43.49,-299,-417,-152
14:35:16.822 3224,-1860,16040,43.49,-287,-418,-149
14:35:17.059 3208,-2000,15976,43.54,-294,-400,-164
14:35:17.318 3152,-1968,16132,43.59,-261,-423,-167
14:35:17.551 3228,-2004,15916,43.64,-272,-448,-143
14:35:17.809 3116,-1980,16012,43.64,-291,-398,-163
14:35:18.041 3304,-1952,16060,43.59,-273,-415,-163
14:35:18.290 3172,-1844,16004,43.54,-258,-416,-157
14:35:18.541 3108,-1888,16280,43.54,-271,-437,-147
14:35:18.809 3116,-1916,16220,43.59,-262,-438,-145
14:35:19.012 3148,-2032,16128,43.54,-270,-441,-139
14:35:19.283 3144,-2012,16164,43.54,-249,-412,-153
14:35:19.497 3244,-1924,16216,43.49,-272,-432,-176
14:35:19.752 3192,-2032,16204,43.49,-250,-412,-156
14:35:19.987 3200,-1916,16300,43.54,-292,-428,-155
14:35:20.246 3128,-1984,16012,43.59,-298,-424,-132
14:35:20.479 3244,-1964,16116,43.54,-265,-421,-149
14:35:20.738 3156,-1940,16120,43.49,-264,-463,-128
14:35:20.982 3172,-1928,16216,43.64,-263,-412,-147
14:35:21.221 3164,-1952,16292,43.59,-308,-416,-172
14:35:21.455 3156,-1968,16140,43.54,-273,-424,-168
14:35:21.714 3200,-2024,15944,43.59,-269,-411,-121
14:35:21.948 3284,-1916,16224,43.54,-250,-418,-130
14:35:22.181 3208,-1996,15964,43.68,-271,-416,-147
14:35:22.439 3084,-1952,16060,43.64,-281,-427,-148
14:35:22.686 3180,-2004,16004,43.59,-270,-410,-135
14:35:22.957 3048,-2020,16084,43.64,-258,-440,-167
14:35:23.159 3136,-2012,16036,43.73,-255,-453,-153
14:35:23.429 3180,-1980,16148,43.68,-269,-428,-157
14:35:23.643 3180,-1948,16204,43.49,-276,-456,-158
14:35:23.902 3128,-2040,16160,43.45,-278,-438,-137
14:35:24.142 3196,-2040,16132,43.59,-288,-395,-161
14:35:24.376 3164,-1984,16124,43.64,-297,-413,-143
14:35:24.634 3184,-1940,16140,43.59,-258,-404,-156
14:35:24.871 3164,-1952,16192,43.64,-263,-437,-152
14:35:25.107 3088,-1860,16076,43.59,-247,-448,-151
14:35:25.366 3184,-1944,16188,43.59,-257,-433,-144
14:35:25.605 3160,-2052,16052,43.54,-263,-433,-125
14:35:25.839 3204,-1980,16272,43.68,-241,-421,-142
14:36:14.118 2976,-1144,16352,44.15,-313,-377,35
14:36:14.354 3380,-1048,16344,44.01,-776,-489,197
14:36:14.612 3404,-1648,16420,44.15,-547,-395,-181
14:36:14.841 3216,-1648,16808,44.01,-445,-404,-56
14:36:15.077 3208,-1196,16428,44.06,-530,-478,54
14:36:15.341 3396,-2272,16044,44.06,-361,-447,-258
14:36:15.568 3036,-3164,15404,44.15,-91,-412,-465
14:36:15.801 3220,-492,16560,44.11,-3,-365,42
14:36:16.077 3152,-2616,15728,44.06,27,-467,-148
14:36:16.347 3564,-1464,16400,44.15,-804,-453,-82
14:36:16.551 2960,-3412,15504,44.15,157,-357,-537
14:36:16.776 2876,-1704,16048,44.15,337,-437,-254
14:36:17.034 3364,-240,16796,44.20,-564,-475,224
14:36:17.279 3580,-1536,16596,44.15,-1096,-462,156
14:36:17.512 3220,-2924,16172,44.25,-673,-312,-301
14:36:17.748 2572,-3180,15572,44.01,-176,-696,-389
14:36:18.008 3504,-2256,16244,44.11,-294,-729,59
14:36:18.247 3716,-1468,16472,44.11,-277,-147,-150
14:36:18.481 2788,-1780,16256,44.06,-427,-207,-52
14:36:18.733 3036,-2552,15880,44.20,-222,-525,159
14:36:18.967 3856,-2348,16012,44.06,-152,-434,-211
14:36:19.226 3352,-1980,16252,44.11,-403,-126,-343
14:36:19.461 2740,-1308,16688,44.11,-738,-429,146
14:36:19.699 3472,-1684,16136,44.15,-933,-584,316
14:36:19.956 3644,-2192,16292,44.06,-666,-298,-261
14:36:20.226 2588,-2260,16156,44.15,-487,-239,-251
14:36:20.427 2992,-2440,15776,44.06,-406,-591,74
14:36:20.699 3868,-3152,15592,44.11,-39,-440,-306
14:36:20.920 2964,-3088,15472,44.06,324,-370,-681
14:36:21.168 2832,-2724,15488,44.15,347,-548,-288
14:36:21.403 3456,-2684,15572,44.15,17,-567,-176
14:36:21.636 3356,-2028,16280,44.11,-35,-366,-367
14:36:21.895 2912,-1448,16236,44.15,54,-365,-141
14:36:22.117 3308,-836,16628,44.20,-575,-488,234
14:36:22.399 3632,-1100,16868,44.15,-802,-361,68
14:36:22.615 3304,-1588,16448,44.06,-686,-403,-88
14:36:22.849 3188,-1932,16364,44.15,-644,-442,-93
14:36:23.107 3428,-2712,15856,44.29,-344,-478,-230
14:36:23.342 3228,-3056,15772,44.20,65,-405,-401
14:36:23.576 3016,-2748,15400,44.15,300,-485,-337
14:36:23.829 3320,-2704,15744,44.20,234,-478,-277
14:36:24.060 3264,-2404,15716,44.15,340,-352,-408
14:36:24.332 3080,-1924,15924,44.15,-2,-430,-140
14:36:24.602 3380,-1184,16396,44.11,-632,-454,130
14:36:24.803 3476,-1084,17052,44.20,-828,-451,112
14:36:25.034 3432,-1120,16828,44.06,-779,-373,35
14:36:25.292 3304,-1752,16212,44.11,-798,-481,43
14:36:25.531 3524,-2684,15844,44.20,-295,-401,-303
14:36:25.765 2980,-2824,15724,44.29,133,-370,-449
14:36:25.998 2896,-3084,15100,44.06,201,-575,-244
14:36:26.263 3688,-2212,16176,44.20,104,-432,-232
14:36:26.496 3368,-1648,16452,44.15,-132,-157,-307
14:36:26.732 2744,-1312,16212,44.06,-501,-462,210
14:36:26.971 3492,-2352,16004,44.11,-673,-647,253
14:36:27.230 3864,-2632,16208,44.15,-104,-381,-561
14:36:27.463 2732,-2472,15876,44.25,104,-436,-536
14:36:27.719 3132,-2300,15832,44.11,-324,-635,-3
14:36:27.953 3796,-1728,16472,44.20,-579,-447,67
14:36:28.222 3440,-2380,15896,44.25,-288,-326,-240
14:36:28.491 3284,-2820,15956,44.15,231,-574,-268
14:36:28.694 3752,-2188,16276,44.11,-138,-389,-206
14:36:28.964 3428,-2744,15880,44.20,-350,-301,-162
14:36:29.163 3356,-2760,16096,44.20,57,-527,-303
14:36:29.421 3672,-3452,15560,44.15,-511,-449,-257
14:36:29.656 3672,-2532,16384,44.11,-701,-272,43
14:36:29.894 3524,-2508,15832,44.15,49,-224,-308
14:36:30.153 3328,-2724,15696,44.15,-156,-279,-488
14:36:30.388 2948,-3856,15860,44.11,-453,-637,-231
14:36:30.622 3364,-3380,15724,44.20,-237,-544,-170
14:36:30.880 3300,-3128,15368,44.20,-9,-190,-417
14:36:31.114 3352,-3212,16072,44.15,-256,-308,-233
14:36:31.359 3160,-3664,16080,44.20,-369,-809,-175
14:36:31.593 3928,-3488,15240,44.20,-257,-363,-399
14:36:31.851 2540,-3244,15100,44.20,-479,24,-844
14:36:32.083 1420,-3668,15300,44.25,-833,-808,-166
14:36:54.890 -104,-1632,16748,44.29,-1492,-1301,1251
14:36:55.150 6680,-5708,14736,44.25,-747,-1644,1125
14:36:55.384 4064,-5328,14164,44.25,-622,839,-1752
14:36:55.641 2408,-6216,14048,44.29,-2118,75,-366
14:36:55.880 652,-7576,15364,44.15,-1297,505,285
14:36:56.119 3368,-7732,14952,44.39,-778,-380,232
14:36:56.353 3216,-5428,15752,44.29,-953,-389,-631
14:36:56.587 1232,572,17216,44.25,794,-1167,418
14:36:56.881 4072,2172,17536,44.29,-356,-811,543
14:36:57.083 2548,-6124,14184,44.29,-1366,-660,1097
14:36:57.354 5340,-252,17940,44.25,-1384,97,-573
14:36:57.624 1776,-40,18260,44.34,1311,313,-1348
14:36:57.804 -1272,-4228,14224,44.29,-491,-761,626
14:36:58.066 4444,-616,16732,44.34,-355,-2125,1841
14:36:58.314 6956,-3376,16160,44.25,-1134,144,-651
14:36:58.548 1520,-4176,15736,44.25,-130,1269,-2026
14:36:58.782 -1984,128,16216,44.39,-538,-1316,1312
14:36:59.049 3396,-1692,16864,44.25,-1400,-1241,1552
14:36:59.283 4664,-3520,16492,44.44,414,-73,-514
14:36:59.518 484,-2844,15760,44.34,549,279,-1442
14:36:59.753 264,-2172,15208,44.25,-328,-1226,981
14:37:00.011 4588,-3584,15868,44.29,-807,-864,860
14:37:00.246 3540,-1172,16544,44.39,270,646,-1673
14:37:00.486 -744,-2056,15700,44.29,-900,-585,-261
14:37:00.746 3072,-2196,16304,44.34,-157,-1801,1485
14:37:00.985 4888,-2520,16560,44.29,242,-72,-808
14:37:01.254 1912,-2420,16108,44.44,-145,-856,-122
14:37:01.457 4308,-1536,17128,44.34,251,-175,-541
14:37:01.720 636,-1580,16612,44.34,-26,113,-807
14:37:01.963 1604,-2376,15812,44.34,-967,-587,293
14:37:02.203 4772,-4680,15908,44.34,-1073,-597,175
14:37:02.441 3376,-3292,16624,44.25,162,424,-1357
14:37:02.694 -1264,-2700,16284,44.34,-245,-166,-123
14:37:02.927 1920,-2916,16816,44.29,34,-2003,1343
14:37:03.161 4748,-3180,15556,44.39,125,-1354,521
14:37:03.410 1360,-4392,13916,44.29,197,676,-2201
14:37:03.642 416,-3504,16020,44.44,-609,-950,347
14:37:03.902 6272,-3776,16612,44.29,644,-488,876
14:37:04.136 6752,-3944,15916,44.34,262,1064,-2265
14:37:04.397 -1616,-1616,15200,44.34,-416,903,-2586
14:37:04.640 -1720,-2424,15712,44.34,-1047,-3028,3120
14:37:04.868 9116,-3020,16684,44.39,138,-1436,913
14:37:05.155 6208,-2660,16628,44.25,1604,1547,-3400
14:37:05.357 712,-1644,15616,44.25,135,678,-982
14:37:05.627 400,-2728,15300,44.34,72,-387,-482
14:37:05.842 1240,-1900,17412,44.25,2,-1167,275
14:37:06.096 3768,-2716,16392,44.34,126,-1162,447
14:37:06.335 4912,-1932,16860,44.44,-195,700,-1042
14:37:06.570 -1596,-1360,16100,44.34,237,662,-1134
14:37:06.828 1988,1528,18296,44.44,-1287,-2168,1856
14:37:07.066 5516,-60,17252,44.29,-1,-768,201
14:37:07.300 4912,-1164,15732,44.34,772,632,-2216
14:37:07.535 -1492,160,16212,44.44,-361,224,-1814
14:37:07.799 1560,-448,15928,44.39,-610,-1764,2211
14:37:08.033 6536,-136,17192,44.39,-957,-642,469
14:37:08.267 3952,980,17728,44.34,-140,739,-1561
14:37:08.504 16,356,16516,44.39,-998,-323,-166
14:37:08.763 2296,-4752,15688,44.34,-997,-1718,1314
14:37:08.996 5748,-1608,16848,44.29,603,-502,-30
14:37:09.238 4208,-2168,16908,44.44,-619,247,-1032
14:37:09.509 452,-5392,14604,44.29,-173,-744,-28
14:37:09.778 2252,-5020,13760,44.39,-317,-988,207
14:37:09.969 1904,-6128,14696,44.34,-664,-1082,588
14:37:10.203 3640,-5404,15228,44.25,833,-257,-604
14:37:10.463 3900,-3780,15276,44.34,796,913,-1407
14:37:10.702 892,-2744,15944,44.34,330,-253,-489
14:37:10.936 3584,-412,17100,44.39,101,-1457,1072
14:37:11.190 5992,-204,17148,44.34,613,-252,-639
14:37:11.423 2124,392,16732,44.29,-103,352,-1541
14:37:11.657 -184,-168,16960,44.44,-985,-760,445
14:37:11.917 2892,1528,17664,44.39,-2008,-1792,2050
14:37:12.156 6748,720,17996,44.39,1044,295,-1736
14:37:12.394 1280,-32,16660,44.34,1183,300,-913
14:37:12.628 2600,-4000,14704,44.39,189,-1119,282
14:37:12.887 4812,-4288,14832,44.39,-1766,-457,177
14:37:13.122 5564,-2256,16736,44.29,-1165,-101,-328
14:37:32.317 4784,-2684,15220,44.53,-230,-211,-353
14:37:32.551 3620,-2680,15532,44.48,-607,-21,-610
14:37:32.800 1704,-2440,16972,44.58,-716,-677,-255
14:37:33.034 3780,-2200,16576,44.62,-581,-570,170
14:37:33.292 3040,-3444,15544,44.53,-163,-636,-280
