14:48:45.604 5204,-2504,16604,41.00,4064,1737,-4286
14:48:45.875 -3240,-232,15296,40.95,-1153,-743,872
14:48:46.077 9144,-4244,18740,41.00,289,-480,137
14:48:46.315 3900,-1360,14656,41.05,2151,2585,-5167
14:48:46.574 -3888,-44,15076,40.91,-2437,-2607,4006
14:48:46.808 7296,-4252,19248,41.05,4836,2530,-4270
14:48:47.046 -2136,-660,15932,41.00,-1212,48,-1087
14:48:47.305 8876,-3876,18068,41.00,-2684,-2081,3181
14:48:47.542 3600,-1504,14648,41.00,2157,2785,-5036
14:48:47.801 -2100,-980,16076,40.95,-2764,-3644,4778
14:48:48.032 7380,-3056,16964,40.91,558,-429,156
14:48:48.268 5036,-2844,16920,40.95,712,2231,-4314
14:48:48.532 -2360,-608,15656,41.09,-1414,-2019,2804
14:48:48.773 9576,-4080,18084,40.91,-661,-1265,1593
14:48:49.006 2396,-1596,15836,41.05,1909,2246,-4500
14:48:49.265 552,-1636,16052,40.95,-3373,-3524,4772
14:48:49.501 6760,-3184,16916,40.91,1912,684,-2420
14:48:49.772 -2344,-268,14960,40.86,-836,750,-1369
14:48:50.041 9920,-4496,18448,40.95,-1397,-754,1124
14:48:50.233 1564,-1568,15180,40.91,1784,2008,-4548
14:48:50.494 4920,-3516,17392,40.95,-2984,-4566,6592
14:48:50.727 5952,-3208,16944,40.86,1312,2867,-5189
14:48:50.962 -2952,-196,14928,40.91,-1661,-1142,337
14:48:51.207 6688,-3344,17748,40.91,-1199,-1460,1683
14:48:51.472 4860,-3236,17320,40.91,20,3776,-5913
14:48:51.706 -4156,788,14628,40.95,-1530,-2667,1994
14:48:51.939 9580,-5084,19020,40.91,-949,-4088,6333
14:48:52.198 3360,-368,12768,40.86,-1590,1878,-5774
14:48:52.431 -1936,-2852,17472,40.95,1779,1411,-4663
14:48:52.688 3812,-3296,17352,40.86,-2566,-4280,6164
14:48:52.927 10320,-632,14000,40.81,1343,211,-574
14:48:53.187 2472,-1428,14648,40.86,-2115,1500,-3370
14:48:53.461 -2640,-668,15864,40.95,568,475,-2012
14:48:53.664 3204,-3416,17664,40.77,-2657,-3844,5014
14:48:53.935 9948,-3552,17148,40.86,2066,-598,-130
14:48:54.206 6688,-4264,17916,40.86,303,2682,-3506
14:48:54.408 -1680,-580,15656,40.86,-231,66,-1153
14:48:54.643 3596,-3544,17812,40.86,-4632,-5520,6648
14:48:54.878 8100,-2188,15388,40.86,1443,2076,-3635
14:48:55.123 -788,-1144,15520,40.91,1787,2926,-5302
14:48:55.381 4108,-1500,15024,40.86,-3169,-3705,5156
14:48:55.616 4216,-2408,16920,40.91,-6778,-722,2013
14:48:55.854 5532,-3832,17892,40.86,5028,788,-3196
14:48:56.113 964,-584,14212,40.86,1744,1729,-3895
14:48:56.353 -1180,240,14492,40.86,-2326,-48,354
14:48:56.586 20,-1388,15712,40.86,-3947,-3144,5828
14:48:56.845 7196,-3152,17096,40.81,-4883,-3341,4577
14:49:17.791 -3152,144,14860,40.67,-1677,-1419,1354
14:49:18.087 3616,-2464,16856,40.62,-3160,-3175,4544
14:49:18.287 5860,-3568,18592,40.58,2086,1326,-3131
14:49:18.560 836,-408,14848,40.53,1930,889,-2768
14:49:18.830 -1496,136,14212,40.67,-2317,-1354,1449
14:49:19.031 6956,-3520,17580,40.62,-4769,-2473,3859
14:49:19.270 5248,-3376,16872,40.58,4235,542,-3086
14:49:19.518 432,-236,14020,40.72,802,1414,-2962
14:49:19.752 164,-1800,16296,40.48,-4116,-2538,4262
14:49:20.010 5584,-4104,18136,40.58,798,183,-896
14:49:20.244 3204,-2140,16068,40.62,3123,1756,-4473
14:49:20.503 -2384,-800,15816,40.62,-3030,-1395,2221
14:49:20.748 7352,-3260,18084,40.67,-4120,-3586,6675
14:49:20.981 7660,-3276,16516,40.48,2473,1579,-3638
14:49:21.215 -3532,520,14544,40.58,579,264,-2754
14:49:21.474 1280,-2712,17792,40.67,-3320,-4445,6773
14:49:21.708 9312,-3908,19036,40.58,1076,697,-969
14:49:21.953 3736,-3052,17060,40.53,2350,4503,-7723
14:49:22.244 -2004,148,14492,40.53,-965,-1732,893
14:49:22.448 3768,-2404,16744,40.58,-6289,-4149,7412
14:49:22.718 9348,-6692,18992,40.48,1783,-287,-498
14:49:22.945 5904,-3084,17304,40.58,5532,2473,-5683
14:49:23.170 -2360,-636,14824,40.62,-615,1139,-2111
14:49:23.434 -144,-1556,15424,40.53,-3260,-3019,5148
14:49:23.673 8884,-4468,18260,40.58,674,-941,1237
14:49:23.907 5408,-2716,15748,40.58,3199,3026,-5571
14:49:24.165 -5380,-572,14396,40.62,-591,-189,-371
14:49:24.413 6264,-4024,17812,40.48,-2727,-3902,5227
14:49:24.664 7104,-2908,15604,40.58,1591,1114,-2781
14:49:24.897 152,-2944,17056,40.58,1952,3203,-6242
14:49:25.135 -2964,-224,15076,40.58,-1960,-2090,2472
14:49:25.396 8304,-3096,16372,40.58,-2740,-1074,3643
14:49:25.630 6564,-3108,15852,40.58,3210,2696,-5337
14:49:25.868 -8272,768,13980,40.58,-1284,-1543,91
14:49:26.127 2916,-3620,18156,40.53,-5315,-5211,7946
14:49:26.404 7848,-2980,15372,40.48,3695,742,-1130
14:49:26.606 3532,-1824,16216,40.62,-2424,2738,-5728
14:49:26.875 -3920,-144,16672,40.58,726,199,-2771
14:49:27.103 2740,-2800,17364,40.62,-4226,-3494,5246
14:49:27.337 10872,-3120,16420,40.58,-462,-3167,5814
14:49:27.595 7576,-3316,16312,40.48,1900,2936,-5930
14:49:27.830 -948,-296,14208,40.53,1540,1842,-4178
14:49:28.069 -4624,1044,14096,40.58,-2873,-2560,4171
14:49:28.327 10944,-2872,17152,40.53,-4025,-2064,4316
14:49:28.585 7000,-2832,17236,40.48,2552,983,-2962
14:49:28.819 4572,-2640,16564,40.58,3361,3745,-6966
14:49:29.053 -4688,-1160,14408,40.58,316,1525,-3616
14:49:29.312 -1516,-1140,16100,40.48,-4468,-4685,7145
14:49:29.551 8120,-4348,19768,40.58,-4722,-3450,6431
14:49:29.808 8488,-4316,16048,40.44,3463,-732,-835
14:49:30.041 3132,-2616,16592,40.44,2842,2743,-6094
14:49:30.318 -2820,-960,15996,40.44,892,1060,-2970
14:49:30.585 -2664,-460,15224,40.53,-4520,-3194,4856
14:49:30.788 6756,-3300,17544,40.48,-1688,-1750,2894
14:49:31.057 8420,-5832,17672,40.48,-1421,-2873,3392
14:49:31.264 6544,-1356,14748,40.53,3705,1214,-5091
14:49:31.524 176,-968,15160,40.44,1430,2358,-4908
14:49:31.757 -1832,-596,14988,40.39,-732,-383,-490
14:49:31.988 -3964,228,14600,40.39,-153,-517,-1342
14:49:32.240 10072,-2860,16000,40.44,-611,-2651,4004
14:49:53.925 1728,-2300,16964,40.25,-1136,-2733,2884
14:49:54.184 6740,-2668,15660,40.34,2589,4060,-7484
14:49:54.419 -3540,-132,15356,40.25,-272,-158,-1354
14:49:54.678 7400,-3204,16248,40.29,-3468,-4312,7193
14:49:54.946 6904,-3172,16912,40.25,1821,2551,-4668
14:49:55.149 -7568,120,14584,40.20,-2524,-2054,2037
14:49:55.419 12580,-3648,17116,40.29,-2729,-3843,6920
14:49:55.689 3468,-2168,16760,40.25,3871,3634,-6379
14:49:55.909 -2456,-648,15604,40.25,-1059,-390,-776
14:49:56.143 10448,-2424,15452,40.25,-3099,-3514,6007
14:49:56.401 2572,-2896,16204,40.29,3813,5207,-8920
14:49:56.635 -6004,-448,14532,40.25,-2074,-3494,4996
14:49:56.894 14948,-4892,17476,40.34,-2162,-1653,3936
14:49:57.128 2940,-3276,17328,40.20,3216,5134,-8463
14:49:57.363 -4192,136,14960,40.20,-2906,-2570,4493
14:49:57.621 13612,-6388,17728,40.29,-351,-1605,3354
14:49:57.865 1156,-2456,17388,40.20,2438,4910,-8140
14:49:58.124 -2508,-2524,17608,40.29,-4607,-5587,8497
14:49:58.358 10312,-2552,14160,40.34,3024,456,-2308
14:49:58.592 -5756,-312,15800,40.15,356,542,-2676
14:49:58.851 -4056,-4196,19912,40.25,-3034,-5377,8976
14:49:59.113 9476,-1668,15596,40.20,724,212,-1900
14:49:59.386 988,-2756,18760,40.20,1424,3740,-5944
14:49:59.588 -1004,56,15244,40.25,-965,-1313,1399
14:49:59.838 7628,-4232,17960,40.25,-2127,-3497,4873
14:50:00.070 6072,-2672,16160,40.15,2544,2171,-5328
14:50:00.328 -1552,-1136,15500,40.20,430,297,-2372
14:50:00.562 2980,-2316,16868,40.15,-3845,-4078,5676
14:50:00.796 8708,-5460,18740,40.11,-1717,28,745
14:50:01.054 5472,-2560,15504,40.20,6936,1475,-5429
14:50:01.288 1100,640,14460,40.25,1940,1529,-3340
14:50:01.547 -748,-1080,15768,40.29,-3517,-2309,4089
14:50:01.783 8052,-2468,16432,40.20,-4520,-1902,4550
14:50:02.017 7336,-5116,20036,40.29,3053,620,-3034
14:50:02.275 1712,-1280,16412,40.20,2024,1486,-4747
14:50:02.510 -2188,-612,15596,40.34,-825,-458,-182
14:50:02.768 548,-2188,16056,40.29,-5352,-4991,7856
14:50:03.055 9464,-4720,16256,40.25,-2347,-2160,5098
14:50:03.258 8448,-3956,17100,40.25,3325,2479,-4957
14:50:03.528 1072,-2440,17356,40.25,2479,3019,-7214
14:50:03.730 -2944,-116,15344,40.20,-169,-136,-1556
14:50:03.998 -300,-2192,16308,40.25,-3470,-5326,7973
14:50:04.218 10688,-3848,18320,40.34,-44,91,550
14:50:04.478 4168,-2728,16168,40.20,2575,4400,-8025
14:50:04.717 -3496,-88,14968,40.25,1457,890,-3422
14:50:04.949 -1696,-616,15396,40.25,-1896,-3500,4940
14:50:05.208 7836,-3244,17556,40.29,-5082,-3738,6410
14:50:05.448 5408,-2572,16260,40.15,3454,4258,-7274
14:50:05.707 -1208,-328,14600,40.20,613,757,-3170
14:50:05.942 3424,-3144,17032,40.25,-4212,-6387,8723
14:50:06.180 10364,-4136,16780,40.25,1157,1073,-1789
14:50:06.440 5392,-3864,17552,40.25,3586,4613,-8471
14:50:06.671 -4256,-792,15820,40.25,198,570,-3680
14:50:06.931 -2432,-596,15848,40.25,-2245,-3088,5310
14:50:07.158 7264,-2496,16468,40.25,-5823,-4399,6572
14:50:07.427 10192,-4536,20712,40.25,530,9,-712
14:50:07.697 4796,-2284,14868,40.29,6131,2871,-6529
14:50:07.900 -476,-724,14632,40.25,3100,1316,-5074
14:50:08.135 -1716,-668,15560,40.20,-936,163,-876
14:50:08.391 -4548,-724,14644,40.20,-2466,-2230,4416
14:50:08.626 264,-1916,15892,40.29,-3506,-2933,5871
14:50:08.872 7316,-1704,18312,40.29,-6143,-5651,9541
14:50:09.111 8916,-3616,16320,40.20,2229,1152,-2419
14:50:09.364 1440,-2344,17108,40.15,1024,3793,-6842
14:50:09.624 -2272,-284,14332,40.11,699,-191,-2189
14:50:09.858 -2132,-1532,16700,40.25,-2722,-3888,5724
14:50:10.116 6736,-3008,16680,40.15,-2478,-4311,6498
14:50:10.351 10580,-3500,17384,40.25,-2653,-1577,2556
14:50:10.593 8500,-3776,16860,40.29,2738,2010,-4817
14:50:10.852 2420,-3044,17988,40.20,1970,2464,-6264
14:50:11.086 -1964,-1100,16396,40.20,1543,1635,-5580
14:50:11.330 -3620,-104,14536,40.29,-2808,-2433,4179
14:50:11.600 6472,-2300,16564,40.20,-4013,-5257,7422
14:50:11.870 7944,-3496,17044,40.20,1780,2179,-3417
14:50:12.072 1140,-2436,17104,40.29,2048,2710,-6173
14:50:12.317 -3092,-700,15764,40.25,937,364,-4564
14:50:30.124 3192,-2360,16292,40.11,-381,-392,-112
14:50:30.383 3180,-2452,16460,40.29,-244,-326,-206
14:50:30.617 3056,-2252,16432,40.20,-282,-382,-167
14:50:30.851 1380,-3124,17256,40.15,-408,177,-1905
14:50:31.095 -4132,64,15444,40.25,-33,-642,-514
14:50:31.354 7676,-3100,16944,40.15,-1936,-5659,7800
14:50:31.588 7440,-3120,17260,40.25,97,2731,-3949
14:50:31.874 -972,-1204,15700,40.15,1424,2385,-5199
14:50:32.077 -4928,-444,15952,40.20,-1615,-3033,4043
14:50:32.347 10796,-3532,17052,40.20,-861,-1606,2070
14:50:32.571 2788,-1816,15312,40.20,2269,3323,-5921
14:50:32.827 -1816,-860,15884,40.15,-419,-172,-8
14:50:33.061 2856,-2400,16884,40.20,-2649,-5260,6263
14:50:33.294 9348,-3320,16596,40.11,1039,1540,-2096
14:50:33.553 252,-2340,16688,40.15,984,2269,-5355
14:50:33.806 -3232,-436,15804,40.15,-1981,-2533,4478
14:50:34.041 9656,-4032,17824,40.06,-1745,-5183,6185
14:50:34.274 7100,-3196,16016,40.20,55,2870,-4640
14:50:34.533 -284,-1796,18028,40.15,1846,2470,-4845
14:50:34.767 -4244,-384,15280,40.11,-1913,-2112,2581
14:50:35.011 11300,-3232,16160,40.20,-169,-1902,3840
14:50:35.270 6736,-2432,15828,40.11,-560,2233,-4670
14:50:35.506 -1336,-1568,17316,40.20,1712,1682,-4862
14:50:35.764 -4804,-1956,17972,40.20,-3713,-3901,6726
14:50:36.038 7632,-1140,13556,40.15,762,613,-3522
14:50:36.241 3924,-5016,19688,40.06,-196,4882,-5691
14:50:36.511 -1988,-552,15740,40.15,549,-177,-2442
14:50:36.730 -7644,-2588,18420,40.11,-1975,-3489,6109
14:50:36.989 6264,-1700,14632,40.20,291,-582,718
14:50:37.218 5140,-2868,16012,40.20,-353,3069,-5185
14:50:37.471 -1592,-736,15428,40.15,1545,916,-3624
14:50:37.704 -116,-408,15088,40.11,-1027,-922,109
14:50:37.967 4512,-2824,16564,40.25,-1924,-4370,6530
14:50:38.201 8524,-3648,15964,40.06,6,-1417,1947
14:50:38.440 7044,-2228,15432,40.11,-122,1062,-2320
14:50:38.699 2848,-2376,16288,40.15,1674,2236,-4435
14:50:38.930 -544,-516,16260,40.20,106,87,-824
14:50:39.163 324,-588,15168,40.11,-2594,-1145,1917
14:50:39.422 4760,-2312,16652,40.11,-2335,-4239,5803
14:50:39.657 8136,-3264,16976,40.11,-2164,-1692,3172
14:50:39.915 5000,-3068,17252,40.20,-1494,-1296,1612
14:50:40.185 4680,-2500,16660,40.11,-3549,88,-322
14:50:40.388 11060,-4068,17532,40.11,-151,651,65
14:50:40.658 8504,-3892,17252,40.15,-746,-1662,1676
14:50:40.880 3676,-2812,16840,40.20,-2079,995,-1506
14:50:41.140 5376,-3776,17840,40.15,-1533,734,-1558
14:50:41.389 4616,-2600,16712,40.20,1891,1794,-4238
14:50:41.623 3876,-2496,15880,40.25,5298,488,-2972
14:50:41.872 4180,-2948,16848,40.15,3339,1393,-4116
14:50:42.105 -268,-836,16216,40.11,697,636,-1837
14:50:42.339 -124,-804,15024,40.11,668,56,-1068
14:50:42.594 -860,-1060,15648,40.15,-1243,-1355,1801
14:50:42.834 -812,-600,14892,40.25,-1201,-1144,2928
14:50:43.093 -1196,-1080,15344,40.11,-2915,-2519,4785
14:50:43.327 4560,-3280,17528,40.11,-3146,-4364,6357
14:50:43.583 9588,-4380,16708,40.11,-2680,-3280,5375
14:50:43.819 8924,-3764,16616,40.15,1873,450,-159
14:50:44.086 6236,-2036,14536,40.20,-916,1787,-4060
14:50:44.355 4288,-3812,17484,40.15,-39,3261,-5005
14:50:44.558 -2612,-1648,16992,40.11,2267,841,-3751
14:50:44.820 640,-924,15532,40.11,-337,-356,178
14:50:45.043 216,-828,15876,40.20,-2132,-3005,3502
14:50:45.279 4556,-2616,16760,40.11,-1530,-3570,5018
14:50:45.538 8392,-3920,18368,40.20,-1874,-2492,4044
14:50:45.779 5440,-3704,17420,40.20,897,671,-3189
14:50:46.014 6104,-3468,17468,40.20,2040,399,-2963
14:50:46.272 9052,-4040,17332,40.01,2194,1974,-4329
14:50:46.509 3544,-2604,17136,40.15,2891,3242,-5429
14:50:46.743 -628,-956,15108,40.01,1300,2231,-4158
14:50:47.002 -3800,-716,15280,40.20,-2659,-3087,4453
14:50:47.244 4900,-2656,17136,40.20,-1725,-2906,4283
14:50:47.503 7200,-3352,18708,40.11,-5401,-2502,4049
14:50:47.739 7616,-3716,17572,40.11,3045,849,-3913
14:50:47.972 4868,-2416,16124,40.15,1125,1202,-3459
14:50:48.259 8448,-3604,16880,40.01,1450,1204,-3829
14:50:48.462 2224,-2024,16228,40.15,2166,4272,-6605
